id,Task-ID,sequence,p1_rt,p2_rt,task,choices,response,question,rt_ms,response_type,domain,age,education,gender,handedness,maths_good,(1-7)motivation-serious,(1-7)motivation-intuition,(1-7)motivation-logical,(1-7)motivation-exhausted,(1-7)motivation-like,navigator_good,orientation_good,profession,thought_process
2,17,22,2568,1820,east;gym;hotel/north;hotel;bank,south;bank;gym|north;bank;gym|east;bank;gym|west;bank;gym|south-east;bank;gym|south-west;bank;gym|north-east;bank;gym|north-west;bank;gym,south-west;bank;gym,The bank is _____ of the gym.,1391,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,18,29,2904,1874,east;bar;church/north-east;church;hotel,south;hotel;bar|north;hotel;bar|east;hotel;bar|west;hotel;bar|south-east;hotel;bar|south-west;hotel;bar|north-east;hotel;bar|north-west;hotel;bar,south-west;hotel;bar,The hotel is _____ of the bar.,1989,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,19,53,1072,1377,east;museum;school/east;school;church,south;church;museum|north;church;museum|east;church;museum|west;church;museum|south-east;church;museum|south-west;church;museum|north-east;church;museum|north-west;church;museum,west;church;museum,The church is _____ of the museum.,1113,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,2,63,2015,1600,north;museum;bridge/north-east;bridge;school,south;school;museum|north;school;museum|east;school;museum|west;school;museum|south-east;school;museum|south-west;school;museum|north-east;school;museum|north-west;school;museum,south-west;school;museum,The school is _____ of the museum.,1365,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,20,18,1322,3513,east;bank;church/south-east;church;market,south;market;bank|north;market;bank|east;market;bank|west;market;bank|south-east;market;bank|south-west;market;bank|north-east;market;bank|north-west;market;bank,north-west;market;bank,The market is _____ of the bank.,1645,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,21,31,6758,2867,east;gym;bar/south;bar;store,south;store;gym|north;store;gym|east;store;gym|west;store;gym|south-east;store;gym|south-west;store;gym|north-east;store;gym|north-west;store;gym,north-west;store;gym,The store is _____ of the gym.,1781,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,22,7,22954,2661,east;museum;bar/south-west;bar;school,south;school;museum|north;school;museum|east;school;museum|west;school;museum|south-east;school;museum|south-west;school;museum|north-east;school;museum|north-west;school;museum,north-east;school;museum,The school is _____ of the museum.,4946,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,23,34,3097,1682,east;store;mall/west;mall;hotel,south;hotel;store|north;hotel;store|east;hotel;store|west;hotel;store|south-east;hotel;store|south-west;hotel;store|north-east;hotel;store|north-west;hotel;store,east;hotel;store,The hotel is _____ of the store.,1856,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,24,15,1180,2698,east;store;bar/north-west;bar;church,south;church;store|north;church;store|east;church;store|west;church;store|south-east;church;store|south-west;church;store|north-east;church;store|north-west;church;store,south-east;church;store,The church is _____ of the store.,2396,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,25,60,951,911,south-east;store;market/north;market;hotel,south;hotel;store|north;hotel;store|east;hotel;store|west;hotel;store|south-east;hotel;store|south-west;hotel;store|north-east;hotel;store|north-west;hotel;store,south-west;hotel;store,The hotel is _____ of the store.,3781,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,26,9,1028,3499,south-east;bridge;market/north-east;market;hotel,south;hotel;bridge|north;hotel;bridge|east;hotel;bridge|west;hotel;bridge|south-east;hotel;bridge|south-west;hotel;bridge|north-east;hotel;bridge|north-west;hotel;bridge,south-west;hotel;bridge,The hotel is _____ of the bridge.,1578,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,27,27,3078,2841,south-east;hotel;gym/east;gym;school,south;school;hotel|north;school;hotel|east;school;hotel|west;school;hotel|south-east;school;hotel|south-west;school;hotel|north-east;school;hotel|north-west;school;hotel,north-west;school;hotel,The school is _____ of the hotel.,1151,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,28,52,814,1322,south-east;station;museum/south-east;museum;bridge,south;bridge;station|north;bridge;station|east;bridge;station|west;bridge;station|south-east;bridge;station|south-west;bridge;station|north-east;bridge;station|north-west;bridge;station,north-west;bridge;station,The bridge is _____ of the station.,1646,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,29,11,1789,1821,south-east;gym;store/south;store;bar,south;bar;gym|north;bar;gym|east;bar;gym|west;bar;gym|south-east;bar;gym|south-west;bar;gym|north-east;bar;gym|north-west;bar;gym,north-west;bar;gym,The bar is _____ of the gym.,1877,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,3,32,1404,2585,north;gym;market/east;market;church,south;church;gym|north;church;gym|east;church;gym|west;church;gym|south-east;church;gym|south-west;church;gym|north-east;church;gym|north-west;church;gym,south-west;church;gym,The church is _____ of the gym.,1249,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,30,5,7365,5239,south-east;market;school/south-west;school;gym,south;gym;market|north;gym;market|east;gym;market|west;gym;market|south-east;gym;market|south-west;gym;market|north-east;gym;market|north-west;gym;market,north-east;gym;market,The gym is _____ of the market.,9811,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,31,28,30831,2628,south-east;mall;hotel/west;hotel;church,south;church;mall|north;church;mall|east;church;mall|west;church;mall|south-east;church;mall|south-west;church;mall|north-east;church;mall|north-west;church;mall,north-east;church;mall,The church is _____ of the mall.,6663,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,32,4,6393,9336,south-east;market;school/north-west;school;gym,south;gym;market|north;gym;market|east;gym;market|west;gym;market|south-east;gym;market|south-west;gym;market|north-east;gym;market|north-west;gym;market,south;gym;market,The gym is _____ of the market.,3679,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,33,8,1410,18754,south;gym;school/north;school;mall,south;mall;gym|north;mall;gym|east;mall;gym|west;mall;gym|south-east;mall;gym|south-west;mall;gym|north-east;mall;gym|north-west;mall;gym,south;mall;gym,The mall is _____ of the gym.,3994,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,34,57,3228,777,south;hotel;school/north-east;school;bar,south;bar;hotel|north;bar;hotel|east;bar;hotel|west;bar;hotel|south-east;bar;hotel|south-west;bar;hotel|north-east;bar;hotel|north-west;bar;hotel,south-west;bar;hotel,The bar is _____ of the hotel.,2315,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,35,61,942,1845,south;school;church/east;church;bank,south;bank;school|north;bank;school|east;bank;school|west;bank;school|south-east;bank;school|south-west;bank;school|north-east;bank;school|north-west;bank;school,north-west;bank;school,The bank is _____ of the school.,1714,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,36,20,1529,1515,south;school;museum/south-east;museum;church,south;church;school|north;church;school|east;church;school|west;church;school|south-east;church;school|south-west;church;school|north-east;church;school|north-west;church;school,north-west;church;school,The church is _____ of the school.,1885,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,37,13,1078,1781,south;bridge;museum/south;museum;gym,south;gym;bridge|north;gym;bridge|east;gym;bridge|west;gym;bridge|south-east;gym;bridge|south-west;gym;bridge|north-east;gym;bridge|north-west;gym;bridge,north;gym;bridge,The gym is _____ of the bridge.,1089,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,38,17,1781,2176,south;bridge;store/south-west;store;mall,south;mall;bridge|north;mall;bridge|east;mall;bridge|west;mall;bridge|south-east;mall;bridge|south-west;mall;bridge|north-east;mall;bridge|north-west;mall;bridge,north-east;mall;bridge,The mall is _____ of the bridge.,896,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,39,43,804,2367,south;school;mall/west;mall;gym,south;gym;school|north;gym;school|east;gym;school|west;gym;school|south-east;gym;school|south-west;gym;school|north-east;gym;school|north-west;gym;school,north-east;gym;school,The gym is _____ of the school.,1898,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,4,26,7887,1337,north;bridge;mall/south-east;mall;school,south;school;bridge|north;school;bridge|east;school;bridge|west;school;bridge|south-east;school;bridge|south-west;school;bridge|north-east;school;bridge|north-west;school;bridge,north-west;school;bridge,The school is _____ of the bridge.,3311,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,40,37,9489,2071,south;mall;station/north-west;station;hotel,south;hotel;mall|north;hotel;mall|east;hotel;mall|west;hotel;mall|south-east;hotel;mall|south-west;hotel;mall|north-east;hotel;mall|north-west;hotel;mall,south-west;hotel;mall,The hotel is _____ of the mall.,3506,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,41,62,1024,2763,south-west;bridge;hotel/north;hotel;store,south;store;bridge|north;store;bridge|east;store;bridge|west;store;bridge|south-east;store;bridge|south-west;store;bridge|north-east;store;bridge|north-west;store;bridge,south-east;store;bridge,The store is _____ of the bridge.,1206,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,42,41,3470,2525,south-west;bridge;museum/north-east;museum;gym,south;gym;bridge|north;gym;bridge|east;gym;bridge|west;gym;bridge|south-east;gym;bridge|south-west;gym;bridge|north-east;gym;bridge|north-west;gym;bridge,south-east;gym;bridge,The gym is _____ of the bridge.,1267,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,43,14,2354,3442,south-west;church;school/east;school;gym,south;gym;church|north;gym;church|east;gym;church|west;gym;church|south-east;gym;church|south-west;gym;church|north-east;gym;church|north-west;gym;church,north-east;gym;church,The gym is _____ of the church.,3024,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,44,24,9605,1302,south-west;bar;church/south-east;church;mall,south;mall;bar|north;mall;bar|east;mall;bar|west;mall;bar|south-east;mall;bar|south-west;mall;bar|north-east;mall;bar|north-west;mall;bar,north-west;mall;bar,The mall is _____ of the bar.,2133,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,45,16,2671,1710,south-west;school;bar/south;bar;gym,south;gym;school|north;gym;school|east;gym;school|west;gym;school|south-east;gym;school|south-west;gym;school|north-east;gym;school|north-west;gym;school,north-east;gym;school,The gym is _____ of the school.,1570,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,46,59,3422,893,south-west;bar;museum/south-west;museum;gym,south;gym;bar|north;gym;bar|east;gym;bar|west;gym;bar|south-east;gym;bar|south-west;gym;bar|north-east;gym;bar|north-west;gym;bar,north-east;gym;bar,The gym is _____ of the bar.,2171,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,47,45,3129,1399,south-west;bank;museum/west;museum;station,south;station;bank|north;station;bank|east;station;bank|west;station;bank|south-east;station;bank|south-west;station;bank|north-east;station;bank|north-west;station;bank,south-east;station;bank,The station is _____ of the bank.,2791,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,48,44,26819,1379,south-west;mall;church/north-west;church;school,south;school;mall|north;school;mall|east;school;mall|west;school;mall|south-east;school;mall|south-west;school;mall|north-east;school;mall|north-west;school;mall,south-east;school;mall,The school is _____ of the mall.,1910,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,49,25,13305,4494,west;gym;school/north;school;museum,south;museum;gym|north;museum;gym|east;museum;gym|west;museum;gym|south-east;museum;gym|south-west;museum;gym|north-east;museum;gym|north-west;museum;gym,south-east;museum;gym,The museum is _____ of the gym.,2291,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,5,36,1452,2105,north;bank;church/south;church;store,south;store;bank|north;store;bank|east;store;bank|west;store;bank|south-east;store;bank|south-west;store;bank|north-east;store;bank|north-west;store;bank,north;store;bank,The store is _____ of the bank.,1573,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,50,50,1290,1094,west;mall;bank/north-east;bank;station,south;station;mall|north;station;mall|east;station;mall|west;station;mall|south-east;station;mall|south-west;station;mall|north-east;station;mall|north-west;station;mall,south-west;station;mall,The station is _____ of the mall.,1762,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,51,33,5842,4443,west;gym;bank/east;bank;store,south;store;gym|north;store;gym|east;store;gym|west;store;gym|south-east;store;gym|south-west;store;gym|north-east;store;gym|north-west;store;gym,west;store;gym,The store is _____ of the gym.,4400,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,52,42,800,1818,west;store;church/south-east;church;bridge,south;bridge;store|north;bridge;store|east;bridge;store|west;bridge;store|south-east;bridge;store|south-west;bridge;store|north-east;bridge;store|north-west;bridge;store,north-west;bridge;store,The bridge is _____ of the store.,1250,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,53,2,7889,4889,west;station;mall/south;mall;gym,south;gym;station|north;gym;station|east;gym;station|west;gym;station|south-east;gym;station|south-west;gym;station|north-east;gym;station|north-west;gym;station,south-east;gym;station,The gym is _____ of the station.,51693,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,54,23,3356,1283,west;bridge;school/south-west;school;church,south;church;bridge|north;church;bridge|east;church;bridge|west;church;bridge|south-east;church;bridge|south-west;church;bridge|north-east;church;bridge|north-west;church;bridge,north-east;church;bridge,The church is _____ of the bridge.,2862,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,55,46,6719,1148,west;market;hotel/west;hotel;church,south;church;market|north;church;market|east;church;market|west;church;market|south-east;church;market|south-west;church;market|north-east;church;market|north-west;church;market,east;church;market,The church is _____ of the market.,2029,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,56,1,14370,7211,west;church;bridge/north-west;bridge;station,south;station;church|north;station;church|east;station;church|west;station;church|south-east;station;church|south-west;station;church|north-east;station;church|north-west;station;church,south-east;station;church,The station is _____ of the church.,39722,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,57,51,1165,1075,north-west;mall;hotel/north;hotel;bank,south;bank;mall|north;bank;mall|east;bank;mall|west;bank;mall|south-east;bank;mall|south-west;bank;mall|north-east;bank;mall|north-west;bank;mall,south-east;bank;mall,The bank is _____ of the mall.,1744,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,58,40,1247,769,north-west;school;market/north-east;market;hotel,south;hotel;school|north;hotel;school|east;hotel;school|west;hotel;school|south-east;hotel;school|south-west;hotel;school|north-east;hotel;school|north-west;hotel;school,south-west;hotel;school,The hotel is _____ of the school.,5354,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,59,56,1024,1256,north-west;store;bridge/east;bridge;market,south;market;store|north;market;store|east;market;store|west;market;store|south-east;market;store|south-west;market;store|north-east;market;store|north-west;market;store,south-west;market;store,The market is _____ of the store.,2604,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,6,48,992,1359,north;bar;gym/south-west;gym;school,south;school;bar|north;school;bar|east;school;bar|west;school;bar|south-east;school;bar|south-west;school;bar|north-east;school;bar|north-west;school;bar,north-east;school;bar,The school is _____ of the bar.,2276,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,60,64,975,2027,north-west;bridge;church/south-east;church;market,south;market;bridge|north;market;bridge|east;market;bridge|west;market;bridge|south-east;market;bridge|south-west;market;bridge|north-east;market;bridge|north-west;market;bridge,north-west;market;bridge,The market is _____ of the bridge.,2521,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,61,21,1921,3185,north-west;station;hotel/south;hotel;museum,south;museum;station|north;museum;station|east;museum;station|west;museum;station|south-east;museum;station|south-west;museum;station|north-east;museum;station|north-west;museum;station,south;museum;station,The museum is _____ of the station.,6341,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,62,54,1054,1047,north-west;mall;store/south-west;store;gym,south;gym;mall|north;gym;mall|east;gym;mall|west;gym;mall|south-east;gym;mall|south-west;gym;mall|north-east;gym;mall|north-west;gym;mall,north-east;gym;mall,The gym is _____ of the mall.,3568,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,63,47,1960,1865,north-west;bank;hotel/west;hotel;mall,south;mall;bank|north;mall;bank|east;mall;bank|west;mall;bank|south-east;mall;bank|south-west;mall;bank|north-east;mall;bank|north-west;mall;bank,south-east;mall;bank,The mall is _____ of the bank.,1639,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,64,49,1403,1465,north-west;hotel;gym/north-west;gym;church,south;church;hotel|north;church;hotel|east;church;hotel|west;church;hotel|south-east;church;hotel|south-west;church;hotel|north-east;church;hotel|north-west;church;hotel,south-east;church;hotel,The church is _____ of the hotel.,1399,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,7,6,5058,6269,north;bar;mall/west;mall;church,south;church;bar|north;church;bar|east;church;bar|west;church;bar|south-east;church;bar|south-west;church;bar|north-east;church;bar|north-west;church;bar,south-west;church;bar,The church is _____ of the bar.,2314,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,8,58,855,949,north;museum;store/north-west;store;bank,south;bank;museum|north;bank;museum|east;bank;museum|west;bank;museum|south-east;bank;museum|south-west;bank;museum|north-east;bank;museum|north-west;bank;museum,south-east;bank;museum,The bank is _____ of the museum.,1731,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
2,9,35,1665,1513,north-east;bar;gym/north;gym;museum,south;museum;bar|north;museum;bar|east;museum;bar|west;museum;bar|south-east;museum;bar|south-west;museum;bar|north-east;museum;bar|north-west;museum;bar,south-west;museum;bar,The museum is _____ of the bar.,3133,single_choice,relational,42,Masters,female,right,no,7,5,3,1,4,no,no,IT Manager,I did not really have much of a thought process other than going the opposite way - I am terrible at navigation without GPS would be hopelessly lost when going to new locations
3,1,39,958,1886,north;school;bridge/north;bridge;mall,south;mall;school|north;mall;school|east;mall;school|west;mall;school|south-east;mall;school|south-west;mall;school|north-east;mall;school|north-west;mall;school,north-east;mall;school,The mall is _____ of the school.,1144,single_choice,relational,42,bachelor,female,right,yes,7,5,7,5,7,yes,yes,supervisor,To think it through as a picture in my head
3,10,9,3720,1233,north-east;market;church/north-east;church;school,south;school;market|north;school;market|east;school;market|west;school;market|south-east;school;market|south-west;school;market|north-east;school;market|north-west;school;market,north-east;school;market,The school is _____ of the market.,2048,single_choice,relational,42,bachelor,female,right,yes,7,5,7,5,7,yes,yes,supervisor,To think it through as a picture in my head
3,11,27,973,1115,north-east;bank;school/east;school;gym,south;gym;bank|north;gym;bank|east;gym;bank|west;gym;bank|south-east;gym;bank|south-west;gym;bank|north-east;gym;bank|north-west;gym;bank,south;gym;bank,The gym is _____ of the bank.,926,single_choice,relational,42,bachelor,female,right,yes,7,5,7,5,7,yes,yes,supervisor,To think it through as a picture in my head
3,12,29,1087,815,north-east;church;bar/south-east;bar;station,south;station;church|north;station;church|east;station;church|west;station;church|south-east;station;church|south-west;station;church|north-east;station;church|north-west;station;church,east;station;church,The station is _____ of the church.,1154,single_choice,relational,42,bachelor,female,right,yes,7,5,7,5,7,yes,yes,supervisor,To think it through as a picture in my head
3,13,31,1756,907,north-east;bridge;market/south;market;church,south;church;bridge|north;church;bridge|east;church;bridge|west;church;bridge|south-east;church;bridge|south-west;church;bridge|north-east;church;bridge|north-west;church;bridge,north-east;church;bridge,The church is _____ of the bridge.,1306,single_choice,relational,42,bachelor,female,right,yes,7,5,7,5,7,yes,yes,supervisor,To think it through as a picture in my head
3,14,2,3405,2013,north-east;church;market/south-west;market;bank,south;bank;church|north;bank;church|east;bank;church|west;bank;church|south-east;bank;church|south-west;bank;church|north-east;bank;church|north-west;bank;church,north-east;bank;church,The bank is _____ of the church.,5449,single_choice,relational,42,bachelor,female,right,yes,7,5,7,5,7,yes,yes,supervisor,To think it through as a picture in my head
3,15,25,911,481,north-east;hotel;bridge/west;bridge;mall,south;mall;hotel|north;mall;hotel|east;mall;hotel|west;mall;hotel|south-east;mall;hotel|south-west;mall;hotel|north-east;mall;hotel|north-west;mall;hotel,east;mall;hotel,The mall is _____ of the hotel.,1515,single_choice,relational,42,bachelor,female,right,yes,7,5,7,5,7,yes,yes,supervisor,To think it through as a picture in my head
3,16,43,960,701,north-east;museum;bridge/north-west;bridge;school,south;school;museum|north;school;museum|east;school;museum|west;school;museum|south-east;school;museum|south-west;school;museum|north-east;school;museum|north-west;school;museum,north-west;school;museum,The school is _____ of the museum.,1498,single_choice,relational,42,bachelor,female,right,yes,7,5,7,5,7,yes,yes,supervisor,To think it through as a picture in my head
3,17,30,2021,582,east;museum;bar/north;bar;station,south;station;museum|north;station;museum|east;station;museum|west;station;museum|south-east;station;museum|south-west;station;museum|north-east;station;museum|north-west;station;museum,north;station;museum,The station is _____ of the museum.,1702,single_choice,relational,42,bachelor,female,right,yes,7,5,7,5,7,yes,yes,supervisor,To think it through as a picture in my head
